"Species","GeneID","GeneName","Elements","Citation.s....DOI.only","Closest.ortholog.species","Tissue","Comments","Primary.Inferred","Inferred.from.","A.thaliana orthologs","M.truncatula orthologs","O.sativa orthologs","Z.mays orthologs","G.max orthologs","S.bicolor orthologs","S.viridisearly-release orthologs","S.italica orthologs"
"S.bicolor","Sobic.010G269100",NA,"Fe,Zn,Co,Mn",NA,NA,NA,NA,"Inferred","AT1G20110","AT1G20110","Medtr3g114080","LOC_Os06g50840","GRMZM2G366402","Glyma.04G023100,Glyma.06G023000","Sobic.010G269100","Sevir.4G295200",""
"S.bicolor","Sobic.004G260500",NA,"K,NO3-",NA,NA,NA,NA,"Inferred","AT1G32450","AT1G32450,AT4G21680","Medtr1g116930,Medtr7g005930,Medtr7g013270","LOC_Os02g48570","GRMZM2G061303","Glyma.08G361300,Glyma.10G296600,Glyma.18G300400,Glyma.20G247400","Sobic.004G260500","Sevir.1G301800","Seita.1G296400"
"S.bicolor","Sobic.003G373600",NA,"S,Se",NA,NA,NA,NA,"Inferred","AT1G36370","AT1G22020,AT1G36370","Medtr2g006570","LOC_Os01g65410","GRMZM2G452630","Glyma.08G187800,Glyma.12G170300","Sobic.003G373600","Sevir.5G404100","Seita.5G398800"
"S.bicolor","Sobic.001G151400",NA,"Fe,Cd,Co,Mo",NA,NA,NA,NA,"Inferred","AT1G56430","AT1G09240,AT1G56430,AT5G04950,AT5G56080","Medtr1g084050,Medtr2g034240,Medtr7g112130","LOC_Os07g48980","GRMZM2G478568","Glyma.03G231200,Glyma.09G036400,Glyma.19G228400","Sobic.001G151400","Sevir.2G452700","Seita.2G440200"
"S.bicolor","Sobic.001G395900",NA,"Fe,Cd,Co,Mo",NA,NA,NA,NA,"Inferred","AT1G56430","AT1G09240,AT1G56430,AT5G04950,AT5G56080","Medtr1g084050,Medtr2g034240,Medtr7g112130","LOC_Os03g19420,LOC_Os03g19427","GRMZM2G030036,GRMZM2G124785","Glyma.03G231200,Glyma.09G036400,Glyma.19G228400","Sobic.001G395900","Sevir.9G433666","Seita.9G429600"
"S.bicolor","Sobic.002G314300",NA,"S,Se",NA,NA,NA,NA,"Inferred","AT1G62180","AT1G62180,AT4G04610,AT4G21990","Medtr2g023540","LOC_Os07g32570","GRMZM2G087254","Glyma.07G261500,Glyma.09G004400,Glyma.15G108700","Sobic.002G314300","Sevir.2G338800","Seita.2G327500"
"S.bicolor","Sobic.010G227800",NA,"Mn",NA,NA,NA,NA,"Inferred","AT1G80830","AT1G15960,AT1G80830","Medtr2g104990","LOC_Os06g46310","GRMZM2G069198","Glyma.07G023600,Glyma.08G218200,Glyma.13G369900,Glyma.15G003500","Sobic.010G227800","Sevir.4G276100","Seita.4G263200"
"S.bicolor","Sobic.006G109000",NA,"Fe,Zn",NA,NA,NA,NA,"Inferred","AT2G01770,LOC_Os04g38940","AT2G01770","Medtr8g105790,Medtr8g105810","LOC_Os04g38940","GRMZM2G107306","Glyma.05G240600,Glyma.08G047500","Sobic.006G109000","Sevir.7G134800","Seita.7G126700"
"S.bicolor","Sobic.010G267500",NA,"Zn",NA,NA,NA,NA,"Inferred","AT2G16770,AT4G35040","AT2G16770,AT4G35040","Medtr4g073100","LOC_Os06g50310","GRMZM2G000171","Glyma.11G108100,Glyma.12G033000","Sobic.010G267500","Sevir.4G293800,Sevir.9G058800","Seita.4G281600,Seita.9G059700"
"S.bicolor","Sobic.010G250900",NA,"Zn",NA,NA,NA,NA,"Inferred","AT2G19110,AT4G30110","AT2G19110,AT4G30110","Medtr4g127580","","GRMZM2G099191","Glyma.13G099600,Glyma.17G060400","Sobic.010G250900","Sevir.4G255000","Seita.4G242300"
"S.bicolor","Sobic.006G032700",NA,"As",NA,NA,NA,NA,"Inferred","AT2G21045","AT2G21045","Medtr2g017630,Medtr2g059890","LOC_Os04g17660","AC204711.3_FG003","Glyma.02G047000,Glyma.12G017900,Glyma.16G126500","Sobic.006G032700","Sevir.2G207400","Seita.2G199200"
"S.bicolor","Sobic.001G170000",NA,"Fe,Mn,Zn",NA,NA,NA,NA,"Inferred","AT2G23150","AT1G47240,AT2G23150","Medtr3g102620,Medtr4g095075,Medtr5g016270","","GRMZM2G025680","Glyma.01G190700,Glyma.04G044000,Glyma.05G101700,Glyma.11G051500,Glyma.17G165200","Sobic.001G170000","Sevir.9G169700","Seita.9G171400"
"S.bicolor","Sobic.008G143700",NA,"Fe,Mn,Zn",NA,NA,NA,NA,"Inferred","AT2G23150","AT1G47240,AT2G23150","Medtr3g102620,Medtr4g095075,Medtr5g016270","LOC_Os12g39180","GRMZM2G028036","Glyma.01G190700,Glyma.04G044000,Glyma.05G101700,Glyma.11G051500,Glyma.17G165200","Sobic.008G143700","Sevir.3G384700","Seita.3G367300"
"S.bicolor","Sobic.001G187300",NA,"Mo",NA,NA,NA,NA,"Inferred","AT2G25680,Medtr1g010270,Medtr3g464210","AT2G25680","Medtr1g010210,Medtr1g010270,Medtr3g108190,Medtr3g464210","LOC_Os08g01120","GRMZM2G083156","Glyma.04G073000,Glyma.06G074100,Glyma.14G130000,Glyma.17G203000,Glyma.17G203200,Glyma.17G203500","Sobic.001G187300","Sevir.9G183400","Seita.9G184500"
"S.bicolor","Sobic.003G064800",NA,"Ca,Mn,Zn,Na,S,K,As,Se,Mo",NA,NA,NA,NA,"Inferred","AT2G28670","AT1G07730,AT2G28670","Medtr4g062470,Medtr4g062520","LOC_Os01g06250","AC206350.3_FG005","Glyma.11G144000,Glyma.11G144200,Glyma.12G067400","Sobic.003G064800","Sevir.5G106900","Seita.5G110100"
"S.bicolor","Sobic.010G168400",NA,"Co",NA,NA,NA,NA,"Inferred","AT2G38460,AT5G03570","AT2G38460,AT5G03570","Medtr4g013240,Medtr4g013245","LOC_Os06g36450","GRMZM2G148060","Glyma.01G128300,Glyma.03G042400","Sobic.010G168400","Sevir.4G281800","Seita.4G269800"
"S.bicolor","Sobic.003G349200",NA,"Mn",NA,NA,NA,NA,"Inferred","AT2G39450","AT2G39450","Medtr7g022890","LOC_Os01g62070","GRMZM2G014454","Glyma.02G095400,Glyma.18G286100","Sobic.003G349200","Sevir.5G379500","Seita.5G374300"
"S.bicolor","Sobic.004G269700",NA,"Na,K,Rb,Mg,Ca,Fe,Mo",NA,NA,NA,NA,"Inferred","AT3G06060","AT3G06060,AT5G19200","Medtr2g022600,Medtr3g098750","LOC_Os02g47350","GRMZM2G147701","Glyma.13G207200,Glyma.15G105400","Sobic.004G269700","Sevir.1G292400","Seita.1G287300"
"S.bicolor","Sobic.004G337066",NA,"Na,K,Rb,Mg,Ca,Fe,Mo",NA,NA,NA,NA,"Inferred","AT3G06060","AT3G06060,AT5G19200","Medtr2g022600,Medtr3g098750","","","Glyma.13G207200,Glyma.15G105400","Sobic.004G337066","",""
"S.bicolor","Sobic.006G270400",NA,"Na,Fe,Zn,Mn,Mo",NA,NA,NA,NA,"Inferred","AT3G15380","AT3G15380","Medtr2g079490,Medtr8g059125","LOC_Os04g58470,LOC_Os04g58504","GRMZM2G051917","Glyma.06G246600,Glyma.12G150800,Glyma.12G223200,Glyma.13G278300","Sobic.006G270400","Sevir.3G014100","Seita.3G012800"
"S.bicolor","Sobic.007G000700",NA,"Na,Fe,Zn,Mn,Mo",NA,NA,NA,NA,"Inferred","AT3G15380","AT3G15380","Medtr2g079490,Medtr8g059125","","GRMZM2G125768","Glyma.06G246600,Glyma.12G150800,Glyma.12G223200,Glyma.13G278300","Sobic.007G000700","Sevir.6G001500","Seita.6G001600"
"S.bicolor","Sobic.003G262200",NA,"Fe,Zn,Mn",NA,NA,NA,NA,"Inferred","AT3G18290","AT3G18290","Medtr6g083900,Medtr8g104410","LOC_Os01g49470","GRMZM2G312712","Glyma.05G237500,Glyma.07G093700,Glyma.08G044700,Glyma.09G182600","Sobic.003G262200","Sevir.5G279700","Seita.5G276900"
"S.bicolor","Sobic.009G222200",NA,"Fe,Zn,Mn",NA,NA,NA,NA,"Inferred","AT3G18290","AT3G18290","Medtr6g083900,Medtr8g104410","","","Glyma.05G237500,Glyma.07G093700,Glyma.08G044700,Glyma.09G182600","Sobic.009G222200","Sevir.3G159900","Seita.3G156900"
"S.bicolor","Sobic.001G094300",NA,"S",NA,NA,NA,NA,"Inferred","AT3G22890","AT3G22890,AT4G14680,AT5G43780","Medtr1g102550","LOC_Os03g53230","GRMZM2G051270,GRMZM2G149952","Glyma.10G242600,Glyma.20G151500","Sobic.001G094300","Sevir.9G095300","Seita.9G096900"
"S.bicolor","Sobic.001G132400",NA,"Na",NA,NA,NA,NA,"Inferred","AT3G47950","AT3G47950,AT5G62670","Medtr4g107500","","GRMZM2G068259","Glyma.04G174800,Glyma.05G030700,Glyma.06G189900,Glyma.17G096100","Sobic.001G132400","Sevir.9G133800","Seita.9G134900"
"S.bicolor","Sobic.008G190500",NA,"Na",NA,NA,NA,NA,"Inferred","AT3G47950","AT3G47950,AT5G62670","Medtr4g107500","LOC_Os12g44150","GRMZM2G035520","Glyma.04G174800,Glyma.05G030700,Glyma.06G189900,Glyma.17G096100","Sobic.008G190500","Sevir.3G424800","Seita.3G406700"
"S.bicolor","Sobic.001G445000",NA,"Mn",NA,NA,NA,NA,"Inferred","AT3G58060,LOC_Os03g12530","AT3G58060","Medtr3g062610,Medtr5g075680","LOC_Os03g12530","GRMZM2G118497","Glyma.03G146700","Sobic.001G445000","Sevir.9G482200","Seita.9G478600"
"S.bicolor","Sobic.004G315400",NA,"Mn",NA,NA,NA,NA,"Inferred","AT3G58060,LOC_Os02g53490","AT3G58060","","LOC_Os02g53490","GRMZM5G862882","","Sobic.004G315400","Sevir.1G343700","Seita.1G337100"
"S.bicolor","Sobic.001G248600",NA,"Fe",NA,NA,NA,NA,"Inferred","AT4G02780","AT4G02780","Medtr7g011663,Medtr7g011770,Medtr7g094970","LOC_Os02g17780","GRMZM2G081554","Glyma.03G154400,Glyma.03G154700,Glyma.19G157000","Sobic.001G248600","Sevir.9G265300","Seita.9G262400"
"S.bicolor","Sobic.003G145800",NA,"Na",NA,NA,NA,NA,"Inferred","AT4G10310","AT4G10310","","LOC_Os01g20160","GRMZM2G047616","Glyma.06G271600,Glyma.12G133400","Sobic.003G145800","Sevir.5G023200,Sevir.5G195200","Seita.5G192900"
"S.bicolor","Sobic.001G087700",NA,"Fe,Cd",NA,NA,NA,NA,"Inferred","AT4G16370","AT4G16370","Medtr4g133968","LOC_Os03g54000","GRMZM2G421491","Glyma.07G267800,Glyma.17G006100","Sobic.001G087700","Sevir.9G088600","Seita.9G090100"
"S.bicolor","Sobic.001G142900",NA,"Fe,Mn,Co,Cd,Zn",NA,NA,NA,NA,"Inferred","AT4G19690","AT1G31260,AT4G19690","Medtr8g105030","LOC_Os03g46470","GRMZM2G115190","Glyma.02G126000","Sobic.001G142900","Sevir.9G144800","Seita.9G146200"
"S.bicolor","Sobic.001G156800",NA,"Fe,Mn,Co,Cd,Zn",NA,NA,NA,NA,"Inferred","AT4G19690","AT1G31260,AT4G19690","Medtr8g105030","LOC_Os03g46470","GRMZM2G115190","Glyma.02G126000","Sobic.001G156800","Sevir.9G144800","Seita.9G146200"
"S.bicolor","Sobic.003G167500",NA,"Na,K,Rb",NA,NA,NA,NA,"Inferred","AT5G02600","AT5G02600","Medtr1g067560,Medtr7g100450","LOC_Os01g74490","GRMZM2G096008","Glyma.10G045700,Glyma.13G133600","Sobic.003G167500","Sevir.5G168600","Seita.5G168600"
"S.bicolor","Sobic.009G135000",NA,"Cu",NA,NA,NA,NA,"Inferred","AT5G18830","AT5G18830","Medtr2g020620","LOC_Os05g33810","GRMZM2G109354","Glyma.13G213400,Glyma.15G099400","Sobic.009G135000","Sevir.3G251900","Seita.3G246000"
"S.bicolor","Sobic.003G024200",NA,"Zn,Cd,As",NA,NA,NA,NA,"Inferred","AT5G44070,LOC_Os06g01260","AT1G03980,AT5G44070","Medtr7g097190","LOC_Os06g01260","GRMZM2G091228","Glyma.03G165000,Glyma.19G166400","Sobic.003G024200","Sevir.5G144700","Seita.5G146200"
"S.bicolor","Sobic.003G024300",NA,"Zn,Cd",NA,NA,NA,NA,"Inferred","AT5G44070","AT1G03980,AT5G44070","Medtr7g097190","","","Glyma.03G165000,Glyma.19G166400","Sobic.003G024300","",""
"S.bicolor","Sobic.004G113300",NA,"Pb",NA,NA,NA,NA,"Inferred","AT5G53130","AT5G53130","Medtr1g028370,Medtr3g091080","","","Glyma.04G237400,Glyma.06G126600,Glyma.14G161600","Sobic.004G113300","",""
"S.bicolor","Sobic.004G113400",NA,"Pb",NA,NA,NA,NA,"Inferred","AT5G53130","AT5G53130","Medtr1g028370,Medtr3g091080","","GRMZM2G148118","Glyma.04G237400,Glyma.06G126600,Glyma.14G161600","Sobic.004G113400","Sevir.1G014200","Seita.1G014200"
"S.bicolor","Sobic.010G153700",NA,"Pb",NA,NA,NA,NA,"Inferred","AT5G53130","AT5G53130","Medtr1g028370,Medtr3g091080","LOC_Os06g33570","","Glyma.04G237400,Glyma.06G126600,Glyma.14G161600","Sobic.010G153700","Sevir.4G136300","Seita.4G168400"
"S.bicolor","Sobic.006G164200",NA,"Fe,Zn,Cu",NA,NA,NA,NA,"Inferred","AT5G53550,LOC_Os04g45860","AT5G24380,AT5G53550","Medtr0312s0020,Medtr1g007540,Medtr1g007580,Medtr3g092090","LOC_Os04g45860","GRMZM2G051179","Glyma.04G231900,Glyma.06G133000,Glyma.17G191300","Sobic.006G164200","Sevir.7G195100","Seita.7G185000"
"S.bicolor","Sobic.006G164300",NA,"Fe,Zn,Cu",NA,NA,NA,NA,"Inferred","AT5G53550,LOC_Os04g45900","AT5G24380,AT5G53550","Medtr0312s0020,Medtr1g007540,Medtr1g007580,Medtr3g092090","LOC_Os04g45900","GRMZM2G026391","Glyma.04G231900,Glyma.06G133000,Glyma.17G191300","Sobic.006G164300","Sevir.7G195200","Seita.7G185100"
"S.bicolor","Sobic.007G092300",NA,"Li,B,Na,Mg,K,Ca,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Mo,Cd",NA,NA,NA,NA,"Inferred","AT5G57620","AT5G57620","Medtr4g128670","LOC_Os08g15020","GRMZM2G011422","","Sobic.007G092300","Sevir.6G105000","Seita.6G097100"
"S.bicolor","Sobic.003G402900",NA,"K",NA,NA,NA,NA,"Inferred","AT5G64930","AT5G64930","Medtr3g094760","LOC_Os01g68970","GRMZM2G032447","Glyma.06G145800","Sobic.003G402900","Sevir.5G434600","Seita.5G428700"
"S.bicolor","Sobic.004G312100",NA,"K",NA,NA,NA,NA,"Inferred","AT5G64930","AT5G64930","Medtr3g094760","LOC_Os02g53070","GRMZM2G158811","Glyma.06G145800","Sobic.004G312100","Sevir.1G340900","Seita.1G334300"
"S.bicolor","Sobic.002G095400",NA,"Fe",NA,NA,NA,NA,"Inferred","Medtr3g088460","","Medtr3g088440,Medtr3g088460","LOC_Os07g15370","GRMZM2G147560","Glyma.06G115800","Sobic.002G095400","Sevir.2G103000","Seita.2G100300"
"S.bicolor","Sobic.002G095600",NA,"Fe",NA,NA,NA,NA,"Inferred","Medtr3g088460","","Medtr3g088440,Medtr3g088460","LOC_Os07g15460","GRMZM2G366919","","Sobic.002G095600","Sevir.2G103100","Seita.2G100400"
"S.bicolor","Sobic.003G086300",NA,"Mn",NA,NA,NA,NA,"Inferred","LOC_Os01g03914","AT1G16310,AT1G79520","Medtr2g064405,Medtr8g046550","LOC_Os01g03914","AC182482.3_FG003","Glyma.08G164800,Glyma.09G099500,Glyma.09G122600,Glyma.15G262300,Glyma.15G262400","Sobic.003G086300","Sevir.5G086900","Seita.5G088300"
"S.bicolor","Sobic.003G237900",NA,"K",NA,NA,NA,NA,"Inferred","LOC_Os01g45990","AT2G26650","Medtr4g113530","LOC_Os01g45990","GRMZM2G171279","Glyma.05G010600,Glyma.17G118300","Sobic.003G237900","Sevir.5G252300","Seita.5G244400"
"S.bicolor","Sobic.004G046400",NA,"As",NA,NA,NA,NA,"Inferred","LOC_Os02g06290","","","LOC_Os02g06290","GRMZM2G303374","","Sobic.004G046400","Sevir.1G080600","Seita.1G082100"
"S.bicolor","Sobic.004G079900",NA,"Cu",NA,NA,NA,NA,"Inferred","LOC_Os02g10290","","Medtr8g012390","LOC_Os02g10290","GRMZM2G029951","Glyma.03G086000,Glyma.16G088300","Sobic.004G079900","Sevir.1G048900","Seita.1G049200"
"S.bicolor","Sobic.004G299500",NA,"Fe",NA,NA,NA,NA,"Inferred","LOC_Os02g43410","","","LOC_Os02g43410","GRMZM2G156599","","Sobic.004G299500","Sevir.1G258600","Seita.1G254300"
"S.bicolor","Sobic.004G299600",NA,"Fe",NA,NA,NA,NA,"Inferred","LOC_Os02g43410","","","LOC_Os02g43410","","","Sobic.004G299600","",""
"S.bicolor","Sobic.001G403700",NA,"Fe",NA,NA,NA,NA,"Inferred","LOC_Os03g18550","AT1G07030,AT2G30160","Medtr5g073040","LOC_Os03g18550","GRMZM2G032182","Glyma.02G231200,Glyma.14G198800","Sobic.001G403700","Sevir.9G441600","Seita.9G437700"
"S.bicolor","Sobic.006G061300",NA,"Cs",NA,NA,NA,NA,"Inferred","LOC_Os04g32920","","","LOC_Os04g32920","GRMZM2G093826","","Sobic.006G061300","Sevir.7G089700","Seita.7G082300"
"S.bicolor","Sobic.006G173700",NA,"Cu",NA,NA,NA,NA,"Inferred","LOC_Os04g46940","AT1G63440","Medtr5g010420","LOC_Os04g46940","GRMZM2G143512","Glyma.19G140000","Sobic.006G173700","Sevir.7G205900","Seita.7G193900"
"S.bicolor","Sobic.006G212200",NA,"Zn",NA,NA,NA,NA,"Inferred","LOC_Os04g52310","AT3G12750","","LOC_Os04g52310","GRMZM2G045849","","Sobic.006G212200","Sevir.7G245900","Seita.7G234300"
"S.bicolor","Sobic.006G219300",NA,"As",NA,NA,NA,NA,"Inferred","LOC_Os04g52900","AT1G30400,AT2G34660","Medtr2g019020","LOC_Os04g52900","GRMZM2G084181","Glyma.13G220000,Glyma.15G092400","Sobic.006G219300","Sevir.7G252600","Seita.7G241100"
"S.bicolor","Sobic.009G170500",NA,"Zn",NA,NA,NA,NA,"Inferred","LOC_Os05g39560","AT1G05300,AT2G32270","Medtr2g064310,Medtr3g081580,Medtr3g081640,Medtr3g081690,Medtr3g082050","LOC_Os05g39560","GRMZM2G047762","","Sobic.009G170500","Sevir.3G213300","Seita.3G208000"
"S.bicolor","Sobic.005G114000",NA,"K",NA,NA,NA,NA,"Inferred","LOC_Os07g01810","AT5G55630","","LOC_Os07g01810","GRMZM2G351347","","Sobic.005G114000","Sevir.8G124600","Seita.8G118200"
"S.bicolor","Sobic.002G083000",NA,"Cd",NA,NA,NA,NA,"Inferred","LOC_Os07g12900","","","LOC_Os07g12900","GRMZM2G175576","","Sobic.002G083000","Sevir.2G092800","Seita.2G090300"
"S.bicolor","Sobic.007G033800",NA,"Fe",NA,NA,NA,NA,"Inferred","LOC_Os08g04390","AT1G51070,AT5G54680","Medtr2g082640,Medtr4g081370","LOC_Os08g04390","GRMZM2G093744","Glyma.06G266800,Glyma.12G136300,Glyma.12G214900,Glyma.13G286700,Glyma.13G305500,Glyma.15G063000","Sobic.007G033800","Sevir.6G068300","Seita.6G069500"
"S.bicolor","Sobic.008G179500",NA,"Cu",NA,NA,NA,NA,"Inferred","LOC_Os08g10480","AT1G66240","Medtr1g092670","LOC_Os08g10480","","Glyma.10G203200,Glyma.20G187100","Sobic.008G179500","Sevir.8G115200","Seita.8G110600"
"S.bicolor","Sobic.002G194600",NA,"Fe,Zn",NA,NA,NA,NA,"Inferred","LOC_Os09g23300","","","LOC_Os09g23300","GRMZM2G074672","","Sobic.002G194600","Sevir.2G205200","Seita.2G197500"
"S.bicolor","Sobic.001G443100",NA,"Fe",NA,NA,NA,NA,"Inferred","GRMZM2G060952","AT1G59950,AT1G59960","Medtr4g072320,Medtr4g072350,Medtr4g072360","LOC_Os03g13390","GRMZM2G060952","Glyma.09G169700,Glyma.09G170000,Glyma.16G219400,Glyma.16G219500","Sobic.001G443100","Sevir.9G479900","Seita.9G476100"
